YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2016,12,CANARY ISLANDS,GC,353931.164,15721,False
2016,12,CROATIA,LD,14524.327,2294,False
2016,12,CYPRUS,LC,45218.279,2080,False
2016,12,CZECHIA,LK,81573.942,5805,False
2016,12,DENMARK,EK,219516.1,13363,True
2016,12,FINLAND,EF,194964.71,9715,False
2016,12,FRANCE,LF,1611972.022,70129,False
2016,12,GEORGIA,UG,22888.676,1199,False
2016,12,GERMANY,ED,2230004.035,82820,False
2016,12,GREECE,LG,117440.27,11597,False
2016,12,HUNGARY,LH,58289.901,3914,False
2016,12,ICELAND,BI,37490.194,1626,False
2016,12,IRELAND,EI,189164.299,9899,False
2016,12,ITALY,LI,917718.613,53728,False
2016,12,KOSOVO,BK,8238.207,615,False
2016,12,LATVIA,EV,26532.931,2636,False
2016,12,LITHUANIA,EY,23084.377,2126,False
2016,12,LUXEMBOURG,EL,135272.118,2599,False
2016,12,MALTA,LM,27635.918,1536,False
2016,12,"MOLDOVA, REPUBLIC OF",LU,11606.285,886,False
2016,12,MONACO,LN,10.262,18,False
2016,12,MONTENEGRO,LY,4300.628000000001,543,False
2016,12,NETHERLANDS,EH,844712.317,22268,False
2016,12,NORTH MACEDONIA,LW,7742.979,593,False
2016,12,NORWAY,EN,215673.721,27227,True
2016,12,POLAND,EP,183609.917,13924,False
2016,12,PORTUGAL,LP,295622.758,14401,True
2016,12,ROMANIA,LR,94711.995,7221,False
2016,12,SERBIA,LY,29092.616,2411,False
2016,12,SLOVAKIA,LZ,9811.725,1089,False
2016,12,SLOVENIA,LJ,7112.679,1136,False
2016,12,SPAIN,LE,1053287.728,49194,False
2016,12,SWEDEN,ES,257754.948,21626,False
2016,12,SWITZERLAND,LS,429097.074,19890,False
2016,12,TÜRKIYE,LT,946676.704,45525,False
2016,12,UNITED KINGDOM,EG,2800984.683,92089,True
2017,1,ALBANIA,LA,8982.333,903,False
2017,1,ARMENIA,UD,16297.374,786,False
2017,1,AUSTRIA,LO,183550.212,12790,False
2017,1,BELGIUM,EB,308095.362,12192,False
2017,1,BOSNIA AND HERZEGOVINA,LQ,4171.743,471,False
2017,1,BULGARIA,LB,42245.203,2647,False
2017,1,CANARY ISLANDS,GC,347353.608,15528,False
2017,1,CROATIA,LD,14299.288,2309,False
2017,1,CYPRUS,LC,42888.334,1918,False
2017,1,CZECHIA,LK,76454.286,5580,False
2017,1,DENMARK,EK,218461.56,13397,True
2017,1,FINLAND,EF,182992.892,9550,False
2017,1,FRANCE,LF,1559692.251,68531,False
2017,1,GEORGIA,UG,21681.099,1127,False
2017,1,GERMANY,ED,2208877.381,81500,False
2017,1,GREECE,LG,113374.727,11105,False
2017,1,HUNGARY,LH,56456.327,3823,False
2017,1,ICELAND,BI,36650.881,1612,False
2017,1,IRELAND,EI,182259.62,9785,False
2017,1,ITALY,LI,899437.176,51743,False
2017,1,KOSOVO,BK,7625.726000000001,566,False
2017,1,LATVIA,EV,25581.374,2553,False
2017,1,LITHUANIA,EY,22688.969,2106,False
2017,1,LUXEMBOURG,EL,109732.316,2440,False
2017,1,MALTA,LM,27700.551,1540,False
